id;name;geoid;geoname;value;datetime
10211;Precio medio horario final suma de componentes;;;98.2;2024-01-10T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;106.29;2024-01-10T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;109.63;2024-01-10T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;119.82;2024-01-10T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;131.8;2024-01-10T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;130.67;2024-01-10T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;120.02;2024-01-10T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;118.32;2024-01-10T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;94.58;2024-01-10T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;93.25;2024-01-11T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;87.15;2024-01-11T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;84.17;2024-01-11T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;83.29;2024-01-11T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;81.42;2024-01-11T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;82.39;2024-01-11T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.47;2024-01-11T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;107.43;2024-01-11T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;119.91;2024-01-11T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;116.2;2024-01-11T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;104.09;2024-01-11T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;89.62;2024-01-11T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;87.86;2024-01-11T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;97.97;2024-01-11T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;98.46;2024-01-11T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;89.32;2024-01-11T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;105.3;2024-01-11T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;133.05;2024-01-11T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;141.67;2024-01-11T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;143.74;2024-01-11T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;126;2024-01-11T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;115.14;2024-01-11T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;104.52;2024-01-11T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;94.39;2024-01-11T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;90.85;2024-01-12T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.13;2024-01-12T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.33;2024-01-12T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;84.81;2024-01-12T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;85.12;2024-01-12T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.4;2024-01-12T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;91.91;2024-01-12T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;113.7;2024-01-12T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;122.91;2024-01-12T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;115.79;2024-01-12T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;103.08;2024-01-12T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;96.4;2024-01-12T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;94.81;2024-01-12T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;93.34;2024-01-12T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;90.48;2024-01-12T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;93.58;2024-01-12T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;105.6;2024-01-12T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;119.46;2024-01-12T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;138.01;2024-01-12T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;131.17;2024-01-12T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;118.88;2024-01-12T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;108.13;2024-01-12T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;112.82;2024-01-12T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;97.99;2024-01-12T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;93.72;2024-01-13T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;91.66;2024-01-13T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;87.23;2024-01-13T02:00:00+01:00
